raceId,year,round,driverId,constructorId,grid,positionOrder,points,status,is_winner,EventName,Location,Abbreviation,driver_wins_cum,driver_races_cum,driver_win_rate,position_numeric,driver_recent_form,constructor_wins_cum,constructor_races_cum,constructor_win_rate,constructor_recent_points,location_id,constructor_id_enc,driver_id_enc,regulation_change
2024_7,2024,7,piastri,McLaren,5.0,4.0,12.0,Finished,0,Emilia Romagna Grand Prix,Imola,PIA,0,20,0.0,4.0,5.333333333333333,0,41,0.0,10.666666666666666,3,7,17,0
2024_7,2024,7,sainz,Ferrari,4.0,5.0,10.0,Finished,0,Emilia Romagna Grand Prix,Imola,SAI,2,19,0.10526315789473684,5.0,2.3333333333333335,2,41,0.04878048780487805,14.0,3,4,20,0
2024_7,2024,7,hamilton,Mercedes,8.0,6.0,8.0,Finished,0,Emilia Romagna Grand Prix,Imola,HAM,0,20,0.0,6.0,12.0,0,40,0.0,2.6666666666666665,3,8,8,0
2024_7,2024,7,russell,Mercedes,6.0,7.0,7.0,Finished,0,Emilia Romagna Grand Prix,Imola,RUS,0,20,0.0,7.0,10.0,0,41,0.0,5.333333333333333,3,8,19,0
2024_7,2024,7,perez,Red Bull Racing,11.0,8.0,4.0,Finished,0,Emilia Romagna Grand Prix,Imola,PER,1,20,0.05,8.0,3.0,19,41,0.4634146341463415,23.0,3,10,16,0
2024_7,2024,7,stroll,Aston Martin,13.0,9.0,2.0,Finished,0,Emilia Romagna Grand Prix,Imola,STR,0,20,0.0,9.0,12.333333333333334,0,40,0.0,4.0,3,3,22,0
2024_7,2024,7,tsunoda,RB,7.0,10.0,1.0,Lapped,0,Emilia Romagna Grand Prix,Imola,TSU,0,20,0.0,10.0,10.666666666666666,0,8,0.0,0.3333333333333333,3,9,23,0
2024_7,2024,7,hulkenberg,Haas F1 Team,10.0,11.0,0.0,Lapped,0,Emilia Romagna Grand Prix,Imola,HUL,0,20,0.0,11.0,10.0,0,40,0.0,0.3333333333333333,3,5,9,0
2024_7,2024,7,kevin_magnussen,Haas F1 Team,18.0,12.0,0.0,Lapped,0,Emilia Romagna Grand Prix,Imola,MAG,0,20,0.0,12.0,11.666666666666666,0,41,0.0,0.0,3,5,10,0
2024_7,2024,7,ricciardo,RB,9.0,13.0,0.0,Lapped,0,Emilia Romagna Grand Prix,Imola,RIC,0,8,0.0,13.0,15.666666666666666,0,9,0.0,0.6666666666666666,3,9,18,0
2024_7,2024,7,ocon,Alpine,12.0,14.0,0.0,Lapped,0,Emilia Romagna Grand Prix,Imola,OCO,0,20,0.0,14.0,14.666666666666666,0,40,0.0,0.0,3,2,15,0
2024_7,2024,7,zhou,Kick Sauber,17.0,15.0,0.0,Lapped,0,Emilia Romagna Grand Prix,Imola,ZHO,0,20,0.0,15.0,17.0,0,8,0.0,0.0,3,6,24,0
2024_7,2024,7,gasly,Alpine,15.0,16.0,0.0,Lapped,0,Emilia Romagna Grand Prix,Imola,GAS,0,20,0.0,16.0,16.333333333333332,0,41,0.0,0.0,3,2,7,0
2024_7,2024,7,sargeant,Williams,19.0,17.0,0.0,Lapped,0,Emilia Romagna Grand Prix,Imola,SAR,0,19,0.0,17.0,17.0,0,39,0.0,0.0,3,11,21,0
2024_7,2024,7,bottas,Kick Sauber,16.0,18.0,0.0,Lapped,0,Emilia Romagna Grand Prix,Imola,BOT,0,20,0.0,18.0,15.0,0,9,0.0,0.0,3,6,3,0
2024_7,2024,7,alonso,Aston Martin,20.0,19.0,0.0,Lapped,0,Emilia Romagna Grand Prix,Imola,ALO,0,20,0.0,19.0,6.333333333333333,0,41,0.0,3.3333333333333335,3,3,1,0
2024_7,2024,7,albon,Williams,14.0,20.0,0.0,Retired,0,Emilia Romagna Grand Prix,Imola,ALB,0,20,0.0,20.0,14.0,0,40,0.0,0.0,3,11,0,0
2024_8,2024,8,leclerc,Ferrari,1.0,1.0,25.0,Finished,1,Monaco Grand Prix,Monaco,LEC,0,21,0.0,1.0,3.0,2,42,0.047619047619047616,12.333333333333334,10,4,12,0
2024_8,2024,8,piastri,McLaren,2.0,2.0,18.0,Finished,0,Monaco Grand Prix,Monaco,PIA,0,21,0.0,2.0,5.333333333333333,0,42,0.0,11.333333333333334,10,7,17,0
2024_8,2024,8,sainz,Ferrari,3.0,3.0,15.0,Finished,0,Monaco Grand Prix,Monaco,SAI,2,20,0.1,3.0,3.0,3,43,0.06976744186046512,16.666666666666668,10,4,20,0
2024_8,2024,8,norris,McLaren,4.0,4.0,12.0,Finished,0,Monaco Grand Prix,Monaco,NOR,0,21,0.0,4.0,3.3333333333333335,0,43,0.0,16.0,10,7,14,0
2024_8,2024,8,russell,Mercedes,5.0,5.0,10.0,Finished,0,Monaco Grand Prix,Monaco,RUS,0,21,0.0,5.0,10.333333333333334,0,42,0.0,5.666666666666667,10,8,19,0
2024_8,2024,8,max_verstappen,Red Bull Racing,6.0,6.0,8.0,Finished,0,Monaco Grand Prix,Monaco,VER,18,21,0.8571428571428571,6.0,7.0,19,42,0.4523809523809524,15.666666666666666,10,10,13,0
2024_8,2024,8,hamilton,Mercedes,7.0,7.0,7.0,Finished,0,Monaco Grand Prix,Monaco,HAM,0,21,0.0,7.0,11.0,0,43,0.0,8.333333333333334,10,8,8,0
2024_8,2024,8,tsunoda,RB,8.0,8.0,4.0,Lapped,0,Monaco Grand Prix,Monaco,TSU,0,21,0.0,8.0,9.0,0,10,0.0,0.3333333333333333,10,9,23,0
2024_8,2024,8,albon,Williams,9.0,9.0,2.0,Lapped,0,Monaco Grand Prix,Monaco,ALB,0,21,0.0,9.0,17.0,0,41,0.0,0.0,10,11,0,0
2024_8,2024,8,gasly,Alpine,10.0,10.0,1.0,Lapped,0,Monaco Grand Prix,Monaco,GAS,0,21,0.0,10.0,15.0,0,42,0.0,0.0,10,2,7,0
2024_8,2024,8,alonso,Aston Martin,14.0,11.0,0.0,Lapped,0,Monaco Grand Prix,Monaco,ALO,0,21,0.0,11.0,11.0,0,42,0.0,0.6666666666666666,10,3,1,0
2024_8,2024,8,ricciardo,RB,12.0,12.0,0.0,Lapped,0,Monaco Grand Prix,Monaco,RIC,0,9,0.0,12.0,14.666666666666666,0,11,0.0,1.6666666666666667,10,9,18,0
2024_8,2024,8,bottas,Kick Sauber,17.0,13.0,0.0,Lapped,0,Monaco Grand Prix,Monaco,BOT,0,21,0.0,13.0,15.333333333333334,0,10,0.0,0.0,10,6,3,0
2024_8,2024,8,stroll,Aston Martin,13.0,14.0,0.0,Lapped,0,Monaco Grand Prix,Monaco,STR,0,21,0.0,14.0,9.0,0,43,0.0,0.6666666666666666,10,3,22,0
2024_8,2024,8,sargeant,Williams,15.0,15.0,0.0,Lapped,0,Monaco Grand Prix,Monaco,SAR,0,20,0.0,15.0,16.0,0,42,0.0,0.6666666666666666,10,11,21,0
2024_8,2024,8,zhou,Kick Sauber,18.0,16.0,0.0,Lapped,0,Monaco Grand Prix,Monaco,ZHO,0,21,0.0,16.0,16.0,0,11,0.0,0.0,10,6,24,0
2024_8,2024,8,ocon,Alpine,11.0,17.0,0.0,Retired,0,Monaco Grand Prix,Monaco,OCO,0,21,0.0,17.0,15.0,0,43,0.0,0.3333333333333333,10,2,15,0
2024_8,2024,8,perez,Red Bull Racing,16.0,18.0,0.0,Retired,0,Monaco Grand Prix,Monaco,PER,1,21,0.047619047619047616,18.0,5.0,19,43,0.4418604651162791,12.333333333333334,10,10,16,0
2024_8,2024,8,hulkenberg,Haas F1 Team,19.0,19.0,0.0,Retired,0,Monaco Grand Prix,Monaco,HUL,0,21,0.0,19.0,10.333333333333334,0,42,0.0,0.0,10,5,9,0
2024_8,2024,8,kevin_magnussen,Haas F1 Team,20.0,20.0,0.0,Retired,0,Monaco Grand Prix,Monaco,MAG,0,21,0.0,20.0,11.666666666666666,0,43,0.0,0.0,10,5,10,0
2024_9,2024,9,max_verstappen,Red Bull Racing,2.0,1.0,25.0,Finished,1,Canadian Grand Prix,Montréal,VER,18,22,0.8181818181818182,1.0,2.6666666666666665,19,44,0.4318181818181818,4.0,11,10,13,0
2024_9,2024,9,norris,McLaren,3.0,2.0,18.0,Finished,0,Canadian Grand Prix,Montréal,NOR,0,22,0.0,2.0,3.6666666666666665,0,44,0.0,14.0,11,7,14,0
2024_9,2024,9,russell,Mercedes,1.0,3.0,15.0,Finished,0,Canadian Grand Prix,Montréal,RUS,0,22,0.0,3.0,6.333333333333333,0,44,0.0,8.0,11,8,19,0
2024_9,2024,9,hamilton,Mercedes,7.0,4.0,13.0,Finished,0,Canadian Grand Prix,Montréal,HAM,0,22,0.0,4.0,7.333333333333333,0,45,0.0,10.666666666666666,11,8,8,0
2024_9,2024,9,piastri,McLaren,4.0,5.0,10.0,Finished,0,Canadian Grand Prix,Montréal,PIA,0,22,0.0,5.0,4.666666666666667,0,45,0.0,16.0,11,7,17,0
2024_9,2024,9,alonso,Aston Martin,6.0,6.0,8.0,Finished,0,Canadian Grand Prix,Montréal,ALO,0,22,0.0,6.0,12.0,0,44,0.0,0.0,11,3,1,0
2024_9,2024,9,stroll,Aston Martin,9.0,7.0,6.0,Finished,0,Canadian Grand Prix,Montréal,STR,0,22,0.0,7.0,11.666666666666666,0,45,0.0,2.6666666666666665,11,3,22,0
2024_9,2024,9,ricciardo,RB,5.0,8.0,4.0,Finished,0,Canadian Grand Prix,Montréal,RIC,0,10,0.0,8.0,14.666666666666666,0,12,0.0,1.3333333333333333,11,9,18,0
2024_9,2024,9,gasly,Alpine,15.0,9.0,2.0,Finished,0,Canadian Grand Prix,Montréal,GAS,0,22,0.0,9.0,14.0,0,44,0.0,0.3333333333333333,11,2,7,0
2024_9,2024,9,ocon,Alpine,18.0,10.0,1.0,Finished,0,Canadian Grand Prix,Montréal,OCO,0,22,0.0,10.0,15.333333333333334,0,45,0.0,1.0,11,2,15,0
2024_9,2024,9,hulkenberg,Haas F1 Team,17.0,11.0,0.0,Finished,0,Canadian Grand Prix,Montréal,HUL,0,22,0.0,11.0,13.666666666666666,0,44,0.0,0.0,11,5,9,0
2024_9,2024,9,kevin_magnussen,Haas F1 Team,14.0,12.0,0.0,Finished,0,Canadian Grand Prix,Montréal,MAG,0,22,0.0,12.0,15.0,0,45,0.0,0.0,11,5,10,0
2024_9,2024,9,bottas,Kick Sauber,19.0,13.0,0.0,Finished,0,Canadian Grand Prix,Montréal,BOT,0,22,0.0,13.0,15.0,0,12,0.0,0.0,11,6,3,0
2024_9,2024,9,tsunoda,RB,8.0,14.0,0.0,Finished,0,Canadian Grand Prix,Montréal,TSU,0,22,0.0,14.0,9.333333333333334,0,13,0.0,2.6666666666666665,11,9,23,0
2024_9,2024,9,zhou,Kick Sauber,20.0,15.0,0.0,Lapped,0,Canadian Grand Prix,Montréal,ZHO,0,22,0.0,15.0,16.333333333333332,0,13,0.0,0.0,11,6,24,0
2024_9,2024,9,sainz,Ferrari,12.0,16.0,0.0,Retired,0,Canadian Grand Prix,Montréal,SAI,2,21,0.09523809523809523,16.0,3.6666666666666665,3,44,0.06818181818181818,16.666666666666668,11,4,20,0
2024_9,2024,9,albon,Williams,10.0,17.0,0.0,Retired,0,Canadian Grand Prix,Montréal,ALB,0,22,0.0,17.0,16.333333333333332,0,43,0.0,0.6666666666666666,11,11,0,0
2024_9,2024,9,perez,Red Bull Racing,16.0,18.0,0.0,Retired,0,Canadian Grand Prix,Montréal,PER,1,22,0.045454545454545456,18.0,9.333333333333334,20,45,0.4444444444444444,11.0,11,10,16,0
2024_9,2024,9,leclerc,Ferrari,11.0,19.0,0.0,Retired,0,Canadian Grand Prix,Montréal,LEC,1,22,0.045454545454545456,19.0,2.6666666666666665,3,45,0.06666666666666667,13.333333333333334,11,4,12,0
2024_9,2024,9,sargeant,Williams,13.0,20.0,0.0,Retired,0,Canadian Grand Prix,Montréal,SAR,0,21,0.0,20.0,16.333333333333332,0,44,0.0,0.6666666666666666,11,11,21,0
2024_10,2024,10,max_verstappen,Red Bull Racing,2.0,1.0,25.0,Finished,1,Spanish Grand Prix,Barcelona,VER,19,23,0.8260869565217391,1.0,2.6666666666666665,20,46,0.43478260869565216,8.333333333333334,1,10,13,0
2024_10,2024,10,norris,McLaren,1.0,2.0,19.0,Finished,0,Spanish Grand Prix,Barcelona,NOR,0,23,0.0,2.0,2.6666666666666665,0,46,0.0,13.333333333333334,1,7,14,0
2024_10,2024,10,hamilton,Mercedes,3.0,3.0,15.0,Finished,0,Spanish Grand Prix,Barcelona,HAM,0,23,0.0,3.0,5.666666666666667,0,46,0.0,11.666666666666666,1,8,8,0
2024_10,2024,10,russell,Mercedes,4.0,4.0,12.0,Finished,0,Spanish Grand Prix,Barcelona,RUS,0,23,0.0,4.0,5.0,0,47,0.0,14.333333333333334,1,8,19,0
2024_10,2024,10,leclerc,Ferrari,5.0,5.0,10.0,Finished,0,Spanish Grand Prix,Barcelona,LEC,1,23,0.043478260869565216,5.0,7.666666666666667,3,46,0.06521739130434782,5.0,1,4,12,0
2024_10,2024,10,sainz,Ferrari,6.0,6.0,8.0,Finished,0,Spanish Grand Prix,Barcelona,SAI,2,22,0.09090909090909091,6.0,8.0,3,47,0.06382978723404255,3.3333333333333335,1,4,20,0
2024_10,2024,10,piastri,McLaren,9.0,7.0,6.0,Finished,0,Spanish Grand Prix,Barcelona,PIA,0,23,0.0,7.0,3.6666666666666665,0,47,0.0,15.666666666666666,1,7,17,0
2024_10,2024,10,perez,Red Bull Racing,11.0,8.0,4.0,Finished,0,Spanish Grand Prix,Barcelona,PER,1,23,0.043478260869565216,8.0,14.666666666666666,21,47,0.44680851063829785,16.666666666666668,1,10,16,0
2024_10,2024,10,gasly,Alpine,7.0,9.0,2.0,Finished,0,Spanish Grand Prix,Barcelona,GAS,0,23,0.0,9.0,11.666666666666666,0,46,0.0,1.0,1,2,7,0
2024_10,2024,10,ocon,Alpine,8.0,10.0,1.0,Finished,0,Spanish Grand Prix,Barcelona,OCO,0,23,0.0,10.0,13.666666666666666,0,47,0.0,1.6666666666666667,1,2,15,0
2024_10,2024,10,hulkenberg,Haas F1 Team,13.0,11.0,0.0,Finished,0,Spanish Grand Prix,Barcelona,HUL,0,23,0.0,11.0,13.666666666666666,0,46,0.0,0.0,1,5,9,0
2024_10,2024,10,alonso,Aston Martin,10.0,12.0,0.0,Lapped,0,Spanish Grand Prix,Barcelona,ALO,0,23,0.0,12.0,12.0,0,46,0.0,4.666666666666667,1,3,1,0
2024_10,2024,10,zhou,Kick Sauber,15.0,13.0,0.0,Lapped,0,Spanish Grand Prix,Barcelona,ZHO,0,23,0.0,13.0,15.333333333333334,0,14,0.0,0.0,1,6,24,0
2024_10,2024,10,stroll,Aston Martin,14.0,14.0,0.0,Lapped,0,Spanish Grand Prix,Barcelona,STR,0,23,0.0,14.0,10.0,0,47,0.0,4.666666666666667,1,3,22,0
2024_10,2024,10,ricciardo,RB,18.0,15.0,0.0,Lapped,0,Spanish Grand Prix,Barcelona,RIC,0,11,0.0,15.0,11.0,0,14,0.0,1.3333333333333333,1,9,18,0
2024_10,2024,10,bottas,Kick Sauber,12.0,16.0,0.0,Lapped,0,Spanish Grand Prix,Barcelona,BOT,0,23,0.0,16.0,14.666666666666666,0,15,0.0,0.0,1,6,3,0
2024_10,2024,10,kevin_magnussen,Haas F1 Team,16.0,17.0,0.0,Lapped,0,Spanish Grand Prix,Barcelona,MAG,0,23,0.0,17.0,14.666666666666666,0,47,0.0,0.0,1,5,10,0
2024_10,2024,10,albon,Williams,20.0,18.0,0.0,Lapped,0,Spanish Grand Prix,Barcelona,ALB,0,23,0.0,18.0,15.333333333333334,0,45,0.0,0.0,1,11,0,0
2024_10,2024,10,tsunoda,RB,17.0,19.0,0.0,Lapped,0,Spanish Grand Prix,Barcelona,TSU,0,23,0.0,19.0,10.666666666666666,0,15,0.0,1.3333333333333333,1,9,23,0
2024_10,2024,10,sargeant,Williams,19.0,20.0,0.0,Lapped,0,Spanish Grand Prix,Barcelona,SAR,0,22,0.0,20.0,17.333333333333332,0,46,0.0,0.0,1,11,21,0
2024_12,2024,12,hamilton,Mercedes,2.0,1.0,25.0,Finished,1,British Grand Prix,Silverstone,HAM,0,24,0.0,1.0,4.666666666666667,0,48,0.0,13.333333333333334,14,8,8,0
2024_12,2024,12,max_verstappen,Red Bull Racing,4.0,2.0,18.0,Finished,0,British Grand Prix,Silverstone,VER,20,24,0.8333333333333334,2.0,2.6666666666666665,21,48,0.4375,9.666666666666666,14,10,13,0
2024_12,2024,12,norris,McLaren,3.0,3.0,15.0,Finished,0,British Grand Prix,Silverstone,NOR,0,24,0.0,3.0,2.6666666666666665,0,48,0.0,11.666666666666666,14,7,14,0
2024_12,2024,12,piastri,McLaren,5.0,4.0,12.0,Finished,0,British Grand Prix,Silverstone,PIA,0,24,0.0,4.0,4.666666666666667,0,49,0.0,13.333333333333334,14,7,17,0
2024_12,2024,12,sainz,Ferrari,7.0,5.0,11.0,Finished,0,British Grand Prix,Silverstone,SAI,2,23,0.08695652173913043,5.0,8.333333333333334,3,48,0.0625,6.0,14,4,20,0
2024_12,2024,12,hulkenberg,Haas F1 Team,6.0,6.0,8.0,Finished,0,British Grand Prix,Silverstone,HUL,0,24,0.0,6.0,13.666666666666666,0,48,0.0,0.0,14,5,9,0
2024_12,2024,12,stroll,Aston Martin,8.0,7.0,6.0,Finished,0,British Grand Prix,Silverstone,STR,0,24,0.0,7.0,11.666666666666666,0,48,0.0,2.0,14,3,22,0
2024_12,2024,12,alonso,Aston Martin,10.0,8.0,4.0,Finished,0,British Grand Prix,Silverstone,ALO,0,24,0.0,8.0,9.666666666666666,0,49,0.0,2.0,14,3,1,0
2024_12,2024,12,albon,Williams,9.0,9.0,2.0,Finished,0,British Grand Prix,Silverstone,ALB,0,24,0.0,9.0,14.666666666666666,0,47,0.0,0.0,14,11,0,0
2024_12,2024,12,tsunoda,RB,13.0,10.0,1.0,Finished,0,British Grand Prix,Silverstone,TSU,0,24,0.0,10.0,13.666666666666666,0,16,0.0,0.0,14,9,23,0
2024_12,2024,12,sargeant,Williams,12.0,11.0,0.0,Finished,0,British Grand Prix,Silverstone,SAR,0,23,0.0,11.0,18.333333333333332,0,48,0.0,0.6666666666666666,14,11,21,0
2024_12,2024,12,kevin_magnussen,Haas F1 Team,17.0,12.0,0.0,Finished,0,British Grand Prix,Silverstone,MAG,0,24,0.0,12.0,16.333333333333332,0,49,0.0,2.6666666666666665,14,5,10,0
2024_12,2024,12,ricciardo,RB,15.0,13.0,0.0,Lapped,0,British Grand Prix,Silverstone,RIC,0,12,0.0,13.0,11.666666666666666,0,17,0.0,0.3333333333333333,14,9,18,0
2024_12,2024,12,leclerc,Ferrari,11.0,14.0,0.0,Lapped,0,British Grand Prix,Silverstone,LEC,1,24,0.041666666666666664,14.0,8.333333333333334,3,49,0.061224489795918366,9.666666666666666,14,4,12,0
2024_12,2024,12,bottas,Kick Sauber,16.0,15.0,0.0,Lapped,0,British Grand Prix,Silverstone,BOT,0,24,0.0,15.0,14.0,0,16,0.0,0.0,14,6,3,0
2024_12,2024,12,ocon,Alpine,18.0,16.0,0.0,Lapped,0,British Grand Prix,Silverstone,OCO,0,24,0.0,16.0,12.333333333333334,0,48,0.0,1.3333333333333333,14,2,15,0
2024_12,2024,12,perez,Red Bull Racing,20.0,17.0,0.0,Lapped,0,British Grand Prix,Silverstone,PER,1,24,0.041666666666666664,17.0,14.666666666666666,21,49,0.42857142857142855,15.666666666666666,14,10,16,0
2024_12,2024,12,zhou,Kick Sauber,14.0,18.0,0.0,Lapped,0,British Grand Prix,Silverstone,ZHO,0,24,0.0,18.0,14.666666666666666,0,17,0.0,0.0,14,6,24,0
2024_12,2024,12,russell,Mercedes,1.0,19.0,0.0,Retired,0,British Grand Prix,Silverstone,RUS,0,24,0.0,19.0,4.0,1,49,0.02040816326530612,17.333333333333332,14,8,19,0
2024_12,2024,12,gasly,Alpine,19.0,20.0,0.0,Did not start,0,British Grand Prix,Silverstone,GAS,0,24,0.0,20.0,9.333333333333334,0,49,0.0,1.0,14,2,7,0
2024_13,2024,13,piastri,McLaren,2.0,1.0,25.0,Finished,1,Hungarian Grand Prix,Budapest,PIA,0,25,0.0,1.0,5.333333333333333,0,50,0.0,11.0,2,7,17,0
2024_13,2024,13,norris,McLaren,1.0,2.0,18.0,Finished,0,Hungarian Grand Prix,Budapest,NOR,0,25,0.0,2.0,2.3333333333333335,1,51,0.0196078431372549,17.333333333333332,2,7,14,0
2024_13,2024,13,hamilton,Mercedes,5.0,3.0,15.0,Finished,0,Hungarian Grand Prix,Budapest,HAM,1,25,0.04,3.0,2.6666666666666665,1,50,0.02,12.333333333333334,2,8,8,0
2024_13,2024,13,leclerc,Ferrari,6.0,4.0,12.0,Finished,0,Hungarian Grand Prix,Budapest,LEC,1,25,0.04,4.0,12.666666666666666,3,50,0.06,6.333333333333333,2,4,12,0
2024_13,2024,13,max_verstappen,Red Bull Racing,3.0,5.0,10.0,Finished,0,Hungarian Grand Prix,Budapest,VER,20,25,0.8,5.0,1.3333333333333333,21,50,0.42,7.333333333333333,2,10,13,0
2024_13,2024,13,sainz,Ferrari,4.0,6.0,8.0,Finished,0,Hungarian Grand Prix,Budapest,SAI,2,24,0.08333333333333333,6.0,9.0,3,51,0.058823529411764705,7.666666666666667,2,4,20,0
2024_13,2024,13,perez,Red Bull Racing,16.0,7.0,6.0,Finished,0,Hungarian Grand Prix,Budapest,PER,1,25,0.04,7.0,14.333333333333334,21,51,0.4117647058823529,9.333333333333334,2,10,16,0
2024_13,2024,13,russell,Mercedes,17.0,8.0,5.0,Finished,0,Hungarian Grand Prix,Budapest,RUS,0,25,0.0,8.0,8.666666666666666,1,51,0.0196078431372549,13.333333333333334,2,8,19,0
2024_13,2024,13,tsunoda,RB,10.0,9.0,2.0,Finished,0,Hungarian Grand Prix,Budapest,TSU,0,25,0.0,9.0,14.333333333333334,0,18,0.0,0.3333333333333333,2,9,23,0
2024_13,2024,13,stroll,Aston Martin,8.0,10.0,1.0,Finished,0,Hungarian Grand Prix,Budapest,STR,0,25,0.0,10.0,9.333333333333334,0,50,0.0,3.3333333333333335,2,3,22,0
2024_13,2024,13,alonso,Aston Martin,7.0,11.0,0.0,Finished,0,Hungarian Grand Prix,Budapest,ALO,0,25,0.0,11.0,8.666666666666666,0,51,0.0,3.6666666666666665,2,3,1,0
2024_13,2024,13,ricciardo,RB,9.0,12.0,0.0,Lapped,0,Hungarian Grand Prix,Budapest,RIC,0,13,0.0,12.0,12.0,0,19,0.0,1.0,2,9,18,0
2024_13,2024,13,hulkenberg,Haas F1 Team,11.0,13.0,0.0,Lapped,0,Hungarian Grand Prix,Budapest,HUL,0,25,0.0,13.0,9.333333333333334,0,50,0.0,2.6666666666666665,2,5,9,0
2024_13,2024,13,albon,Williams,13.0,14.0,0.0,Lapped,0,Hungarian Grand Prix,Budapest,ALB,0,25,0.0,14.0,14.666666666666666,0,49,0.0,0.6666666666666666,2,11,0,0
2024_13,2024,13,kevin_magnussen,Haas F1 Team,15.0,15.0,0.0,Lapped,0,Hungarian Grand Prix,Budapest,MAG,0,25,0.0,15.0,13.666666666666666,0,51,0.0,2.6666666666666665,2,5,10,0
2024_13,2024,13,bottas,Kick Sauber,12.0,16.0,0.0,Lapped,0,Hungarian Grand Prix,Budapest,BOT,0,25,0.0,16.0,14.666666666666666,0,18,0.0,0.0,2,6,3,0
2024_13,2024,13,sargeant,Williams,14.0,17.0,0.0,Lapped,0,Hungarian Grand Prix,Budapest,SAR,0,24,0.0,17.0,17.0,0,50,0.0,0.6666666666666666,2,11,21,0
2024_13,2024,13,ocon,Alpine,19.0,18.0,0.0,Lapped,0,Hungarian Grand Prix,Budapest,OCO,0,25,0.0,18.0,12.0,0,50,0.0,0.3333333333333333,2,2,15,0
2024_13,2024,13,zhou,Kick Sauber,18.0,19.0,0.0,Lapped,0,Hungarian Grand Prix,Budapest,ZHO,0,25,0.0,19.0,15.333333333333334,0,19,0.0,0.0,2,6,24,0
2024_13,2024,13,gasly,Alpine,20.0,20.0,0.0,Retired,0,Hungarian Grand Prix,Budapest,GAS,0,25,0.0,20.0,12.666666666666666,0,51,0.0,0.0,2,2,7,0
2024_14,2024,14,hamilton,Mercedes,3.0,1.0,25.0,Finished,1,Belgian Grand Prix,Spa-Francorchamps,HAM,1,26,0.038461538461538464,1.0,2.3333333333333335,1,52,0.019230769230769232,6.666666666666667,15,8,8,0
2024_14,2024,14,piastri,McLaren,5.0,2.0,18.0,Finished,0,Belgian Grand Prix,Spa-Francorchamps,PIA,1,26,0.038461538461538464,2.0,4.0,1,52,0.019230769230769232,18.333333333333332,15,7,17,0
2024_14,2024,14,leclerc,Ferrari,1.0,3.0,15.0,Finished,0,Belgian Grand Prix,Spa-Francorchamps,LEC,1,26,0.038461538461538464,3.0,7.666666666666667,3,52,0.057692307692307696,6.666666666666667,15,4,12,0
2024_14,2024,14,max_verstappen,Red Bull Racing,11.0,4.0,12.0,Finished,0,Belgian Grand Prix,Spa-Francorchamps,VER,20,26,0.7692307692307693,4.0,2.6666666666666665,21,52,0.40384615384615385,5.333333333333333,15,10,13,0
2024_14,2024,14,norris,McLaren,4.0,5.0,10.0,Finished,0,Belgian Grand Prix,Spa-Francorchamps,NOR,0,26,0.0,5.0,2.3333333333333335,1,53,0.018867924528301886,20.333333333333332,15,7,14,0
2024_14,2024,14,sainz,Ferrari,7.0,6.0,8.0,Finished,0,Belgian Grand Prix,Spa-Francorchamps,SAI,2,25,0.08,6.0,5.666666666666667,3,53,0.05660377358490566,11.666666666666666,15,4,20,0
2024_14,2024,14,perez,Red Bull Racing,2.0,7.0,7.0,Finished,0,Belgian Grand Prix,Spa-Francorchamps,PER,1,26,0.038461538461538464,7.0,10.666666666666666,21,53,0.39622641509433965,9.333333333333334,15,10,16,0
2024_14,2024,14,alonso,Aston Martin,8.0,8.0,4.0,Finished,0,Belgian Grand Prix,Spa-Francorchamps,ALO,0,26,0.0,8.0,10.333333333333334,0,52,0.0,1.6666666666666667,15,3,1,0
2024_14,2024,14,ocon,Alpine,9.0,9.0,2.0,Finished,0,Belgian Grand Prix,Spa-Francorchamps,OCO,0,26,0.0,9.0,14.666666666666666,0,52,0.0,0.0,15,2,15,0
2024_14,2024,14,ricciardo,RB,13.0,10.0,1.0,Finished,0,Belgian Grand Prix,Spa-Francorchamps,RIC,0,14,0.0,10.0,13.333333333333334,0,20,0.0,0.6666666666666666,15,9,18,0
2024_14,2024,14,stroll,Aston Martin,15.0,11.0,0.0,Finished,0,Belgian Grand Prix,Spa-Francorchamps,STR,0,26,0.0,11.0,10.333333333333334,0,53,0.0,1.6666666666666667,15,3,22,0
2024_14,2024,14,albon,Williams,10.0,12.0,0.0,Finished,0,Belgian Grand Prix,Spa-Francorchamps,ALB,0,26,0.0,12.0,13.666666666666666,0,51,0.0,0.0,15,11,0,0
2024_14,2024,14,gasly,Alpine,12.0,13.0,0.0,Finished,0,Belgian Grand Prix,Spa-Francorchamps,GAS,0,26,0.0,13.0,16.333333333333332,0,53,0.0,0.6666666666666666,15,2,7,0
2024_14,2024,14,kevin_magnussen,Haas F1 Team,17.0,14.0,0.0,Finished,0,Belgian Grand Prix,Spa-Francorchamps,MAG,0,26,0.0,14.0,14.666666666666666,0,52,0.0,0.0,15,5,10,0
2024_14,2024,14,bottas,Kick Sauber,14.0,15.0,0.0,Finished,0,Belgian Grand Prix,Spa-Francorchamps,BOT,0,26,0.0,15.0,15.666666666666666,0,20,0.0,0.0,15,6,3,0
2024_14,2024,14,tsunoda,RB,20.0,16.0,0.0,Finished,0,Belgian Grand Prix,Spa-Francorchamps,TSU,0,26,0.0,16.0,12.666666666666666,0,21,0.0,1.0,15,9,23,0
